"","Station","Lat","Long","LEP","UHY","maxDepth","minDepth","springBottomTemp","springMaxSurfaceTemp","springSum_10","springSum_15","springSum_20","springSum_5","springSum_LEP","springSum_UHY","springSum_bottom","springSurfaceTemp","springTemperature_meanLEP","springTemperature_meanUHY","springUHYTemp","summerBottomTemp","summerMaxSurfaceTemp","summerSum_10","summerSum_15","summerSum_20","summerSum_5","summerSum_LEP","summerSum_UHY","summerSum_bottom","summerSurfaceTemp","summerTemperature_meanLEP","summerTemperature_meanUHY","summerUHYTemp","year"
"68","SU04",47.259,-86.348,10.25,32,136.75,3,1.16116306929,1.14855015478,31.2320885821,54.252820865,77.3362850915,9.11439445101,32.3808965643,133.023348777,656.300422827,1.07936321881,45.0302038529,114.441730293,1.16116306929,4.33990632563,12.2901334643,351.805236052,514.162617429,627.930500476,110.493809842,363.554100812,862.357245556,2516.87471874,12.1184700271,462.208085376,790.711702637,4.33990632563,2009
"69","SU04",47.259,-86.348,16.75,32,136.75,3,2.77592252628,2.77694922308,80.2834597411,135.629358514,190.997204267,24.9674772633,154.991591306,324.276943553,1490.23500822,2.7677069876,113.493677178,279.877639254,2.77592252628,5.55023231799,15.5024335127,449.119881757,758.17743608,1039.69000904,139.459218719,865.610666988,1378.57289295,3121.82895499,15.4573333391,634.850001476,1278.79361301,5.55023231799,2010
"70","SU04",47.259,-86.348,9.25,30.5,136.75,3,1.79062898305,1.78800082466,51.7533647022,87.5050955229,123.260401737,16.0722795023,46.394612682,198.394941907,969.447860598,1.78440818008,73.2016232283,180.48950686,1.79062898305,4.52005997756,15.0388994334,425.894374839,666.529006739,839.622992758,135.166004642,384.085610407,1087.49688301,2761.31996221,14.7725234772,579.168080609,1039.87798673,4.52005997756,2011
"71","SU04",47.259,-86.348,14.75,25,136.75,3,2.87370307878,2.87268853599,83.1464749151,140.514482786,197.959985346,25.7673550854,137.645267877,255.435199005,1546.53876361,2.86760974743,117.573035403,289.899828592,2.87370307878,5.23957962701,14.6739253006,424.274108395,712.738558227,931.799749215,131.558250234,698.589458865,1057.75968673,2841.38612841,14.5539470597,597.96300827,1118.66024635,5.23957962701,2012
"72","SU04",47.259,-86.348,15.75,29,136.75,3,1.79596193958,1.83433191826,51.678250355,87.0098770346,122.715308916,16.2946501143,92.3200800048,187.342736383,999.559214423,1.77538615394,72.8764398669,180.159151958,1.79596193958,5.22530706188,13.1704218357,381.34905281,642.144798905,874.365530263,118.4827198,680.800311427,1119.29699421,2830.89763657,13.0923136813,538.144901255,1097.94026004,5.22530706188,2013
"73","SU05",46.775,-86.556,NA,15.5,107.25,3,0.983888296356,0.978617143684,28.2760195405,47.8755180367,67.6827322264,8.78645536973,NA,49.8431610904,409.379930182,0.978617143684,41.9773736786,143.785659621,0.983888296356,5.39707509246,13.7046815674,308.45545762,434.418045153,536.686201359,117.435990875,NA,445.267691853,1911.13062342,13.7046815674,400.005978061,860.181630809,5.39707509246,1996
"74","SU05",46.775,-86.556,8.25,26.5,107.25,3,1.45235250582,1.53798287649,43.6191750033,73.1114384848,101.934646365,13.712166716,33.2219766681,139.559153348,610.942969133,1.51008984855,64.4412964398,213.684100073,1.45235250582,4.59396188268,14.6867707806,419.485832319,641.544519017,767.122811956,132.086819938,321.079619739,900.545063528,2178.52518995,14.5945281699,590.091714681,1116.47694722,4.59396188268,1997
"75","SU05",46.775,-86.556,15.75,47.5,107.25,3,3.26913565518,3.2707581542,94.710225407,159.99361192,225.28581264,29.4231182006,169.790070431,584.60701327,1369.11990237,3.26519366214,140.393865556,476.789953404,3.26913565518,4.69570761026,20.0744209809,582.040358402,982.379569635,1346.52322623,180.659109251,1041.90028478,2249.77032923,3280.46784304,20.0365439381,862.592334672,2085.36674441,4.69570761026,1998
"76","SU05",46.775,-86.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999
"77","SU05",46.775,-86.556,14.75,35.5,107.25,3,2.57706947618,2.58222016486,74.7644807012,126.15511826,177.572486539,23.2216485488,123.587823008,336.460367193,1079.83352806,2.57474631267,110.774946167,375.088940368,2.57706947618,5.38204278888,17.3552170348,497.376556979,831.378505237,1103.67765239,155.95410087,815.160655542,1543.69480481,2759.00695152,16.9825136571,732.613200582,1621.8421853,5.38204278888,2000
"78","SU05",46.775,-86.556,7.25,21.5,107.25,3,1.7425930927,1.81650950566,51.5866477767,86.4391488721,121.221558899,16.2404890902,32.2434989769,131.674837291,733.114220265,1.79130549872,76.0012858052,255.479881734,1.7425930927,5.30668047484,16.3008098755,458.502000961,700.563793472,824.033366938,145.281162065,286.454000618,856.398196009,2271.78736632,15.9141111454,654.876654345,1188.77964107,5.30668047484,2001
"79","SU05",46.775,-86.556,NA,57,107.25,3,2.37452709077,2.40556568542,69.5836761374,117.528825401,165.3201651,21.6298601175,NA,517.340207616,993.909392727,2.40556568542,103.143078921,348.658394086,2.37452709077,4.10587145586,17.7344976105,483.233624814,768.654366987,985.669579514,158.262576457,NA,1840.16857587,2638.82210853,17.7344976105,686.541205053,1503.3500947,4.10587145586,2002
"80","SU05",46.775,-86.556,6.25,27.5,107.25,3,0.702034152913,1.56092872653,26.6360766897,40.68112721,54.6966803285,12.3721255011,16.0819384722,75.8034261693,331.885567667,1.14870989087,36.4632633868,108.976167851,0.702034152913,4.73969097335,13.5770269309,386.87120859,599.902566697,738.445288815,118.699774719,186.185121707,894.00712606,2184.19937378,13.2989372648,543.001846577,1103.92790526,4.73969097335,2003
"81","SU05",46.775,-86.556,28.75,62,107.25,3,1.73476161165,1.60036727533,43.2822101714,73.2727897078,103.731828899,13.4356699524,158.782377594,387.881833027,712.542553778,1.52675363071,64.264871783,230.174156564,1.73476161165,4.60127715391,10.6729576217,308.784120798,519.774071013,728.529679125,95.7519684483,1084.77287995,2051.19014688,2855.0400136,10.430508461,456.704208576,1457.01804474,4.60127715391,2004
"82","SU05",46.775,-86.556,24.25,47,107.25,3,1.79659916783,1.79153208304,51.7021502779,87.1970214962,122.72277755,16.116180981,152.990032644,315.421934015,757.94326021,1.77895386796,76.5347269686,259.928764693,1.79659916783,4.9415797003,17.830754367,517.015232131,873.423078804,1229.33588138,160.44090008,1530.03140863,2329.52538614,3312.32959065,17.791062891,766.508596988,2138.13390101,4.9415797003,2005
"83","SU05",46.775,-86.556,11.25,34.5,107.25,3,2.47059546318,2.44787894069,69.8867176164,118.725815762,167.582590434,21.0362649137,82.1183324877,310.599754177,1031.97906639,2.41524507317,104.096684305,357.559177063,2.47059546318,5.27468152722,17.7074080554,513.446297108,859.531812087,1151.29485023,159.328258002,601.959890059,1700.92522863,2880.54905076,17.7047026488,759.404442307,1796.41780539,5.27468152722,2006
"84","SU05",46.775,-86.556,10.25,55,107.25,3,1.54044144157,1.48989792588,43.1660566202,72.9210609262,102.719591489,13.4011502751,44.6539747192,316.86876431,646.509680141,1.48846582397,63.9960421003,219.932794182,1.54044144157,4.37856759194,17.8953047723,518.635212645,848.763290454,1122.48313839,161.053360932,536.363060718,2063.10486603,2901.63166537,17.8787686906,753.395524056,1749.57026813,4.37856759194,2007
"85","SU05",46.775,-86.556,13.75,39,107.25,3,2.02766441218,25.4490522267,183.412056603,222.851875726,262.932780114,144.30925656,212.894491284,416.723038167,970.174508576,4.83851116555,210.913251219,418.750776538,2.02766441218,4.71564871016,16.553835704,478.158505685,799.66013656,990.84775943,148.750450516,721.039087429,1428.70635874,2555.24022171,16.387251987,704.998419138,1433.40673765,4.71564871016,2008
"86","SU05",46.775,-86.556,17.75,36.5,107.25,3,1.50173996581,1.50125420232,43.4976008132,73.5034305505,103.517076592,13.511728102,90.0098170894,202.691669756,629.865563492,1.50016361816,64.505011067,219.213178912,1.50173996581,5.04374985455,14.3188705813,415.208429134,701.158603023,983.64982425,128.84988315,857.950356979,1494.83842019,2719.67440513,14.2991726163,615.405950465,1549.66619835,5.04374985455,2009
"87","SU05",46.775,-86.556,11.75,57.5,107.25,3,2.94725402493,3.05810435919,88.0416855632,147.254529789,206.616100568,27.320854825,108.680816829,648.429124097,1235.99929817,3.01891157859,129.42080873,433.415713328,2.94725402493,5.01189400032,18.8412692614,546.099416822,917.762449582,1276.44942039,169.565288416,677.528760855,2722.55059896,3614.11852979,18.8202433571,807.922281428,2251.99695199,5.01189400032,2010
"88","SU05",46.775,-86.556,6.25,34,107.25,3,1.76019433833,1.76096178718,51.0122307152,86.2032249966,121.419666766,15.8394622902,24.6313299834,219.960837653,744.778890444,1.7593807131,75.6385072713,256.950598383,1.76019433833,4.7717926897,16.4751096027,452.23980951,708.353572182,911.297911513,148.126912316,229.861093291,1263.10782204,2453.90358799,16.4186495208,638.751278758,1359.35909839,4.7717926897,2011
"89","SU05",46.775,-86.556,19.25,36.5,107.25,3,2.90050639952,2.87080557501,82.1015479605,139.044848467,196.381119999,25.4403320293,187.75735989,387.459097584,1213.13260475,2.84480848318,121.876912132,419.364021764,2.90050639952,5.53868568619,18.2385028525,527.55633815,888.497041134,1242.71850914,164.08839266,1190.39184838,1802.27158677,3042.48355604,18.036240127,780.763488057,1862.1528276,5.53868568619,2012
"90","SU05",46.775,-86.556,13.75,42.5,107.25,3,1.42487024601,1.44593299755,41.037323343,69.1856816996,97.3861686855,12.8658042107,62.1496395684,224.653799356,639.657370958,1.41249180837,60.7432532732,206.223482841,1.42487024601,4.4620936065,16.5264602691,477.26757744,796.325948459,1024.75178131,148.402747121,720.747139108,1559.28315961,2574.68907156,16.3806167979,704.81814493,1499.23534877,4.4620936065,2013
"91","SU06",48.559,-86.377,5.75,57,157.75,3,0.997718314807,0.982873318783,28.6077973164,48.5422509608,68.3516395415,8.82854530333,11.7761947768,215.59220334,872.70701747,0.981349564732,38.5904184396,172.752916898,0.997718314807,4.63853490734,10.4832927381,278.723142316,427.866026203,562.448547124,93.5879845962,124.355117815,1372.00970998,3035.26973416,10.3629264846,356.115263229,1162.70969798,4.63853490734,1996
"92","SU06",48.559,-86.377,8.25,27,157.75,3,1.54861372039,1.52119408235,43.9578787399,74.7724426004,105.746363211,13.5031399575,33.2173477604,149.115139025,1026.50223664,1.50987944366,59.3053488344,268.501479329,1.54861372039,4.62033259335,14.4304607211,388.683571664,590.768516045,755.833401588,127.881091037,302.890576562,907.400663724,2965.13035436,13.7677534801,493.63492081,1224.83059439,4.62033259335,1997
"93","SU06",48.559,-86.377,21.25,50.5,157.75,3,3.1860625254,3.21401832925,92.7526553598,156.89148559,221.148000914,28.8538417726,237.202314873,608.756222321,1964.95917592,3.20543668748,124.789901174,554.849655027,3.1860625254,4.92762118035,17.3129612868,501.993308633,848.062539622,1193.37859837,155.778226364,1279.15407756,2407.72384978,4211.18629948,17.285865913,675.034565327,2317.08574183,4.92762118035,1998
"94","SU06",48.559,-86.377,15.25,84,157.75,3,2.62149101837,2.5030182089,71.8284045234,121.712629088,172.028645228,22.274289544,124.217544508,828.962763048,1624.5506556,2.48435089017,96.7351082682,438.718687748,2.62149101837,4.51004357526,16.3738072708,473.53433635,796.846667387,1102.70236651,147.1547994,812.908865419,3109.45467489,4324.1253671,16.2581773084,635.847438003,2298.2210416,4.51004357526,1999
"95","SU06",48.559,-86.377,11.75,32.5,157.75,3,2.10825740126,2.11511221303,61.2095529225,103.269210889,145.451289843,19.0231108139,75.9286604545,250.842575863,1316.58340612,2.10912945707,82.2326059939,366.744454856,2.10825740126,5.20353352169,15.2419651038,441.869560592,733.483295613,962.988179618,137.105155149,548.345266798,1300.55752587,3465.18973428,15.2318129666,593.400615468,1571.67631146,5.20353352169,2000
"96","SU06",48.559,-86.377,12.75,35.5,157.75,3,1.20166806837,1.22251941792,35.3123700485,59.5894508126,83.8309770002,10.9183595802,48.6726663965,158.520632521,741.57675598,1.21681665991,47.4597885257,209.922909605,1.20166806837,5.48399488705,16.0057402369,462.360427527,765.219334864,1011.49134593,143.88531192,637.213200485,1454.61580962,3532.17717573,15.9303300121,621.618616858,1674.94102975,5.48399488705,2001
"97","SU06",48.559,-86.377,12.25,41,157.75,3,1.89977165291,1.90527866159,55.2029922985,93.2709918544,131.321863951,17.1130713816,72.3375920765,290.971024675,1177.26985877,1.90362084412,74.2411838388,330.863687554,1.89977165291,5.45323737532,16.1808461107,467.541097075,781.800721838,1070.07088527,145.617528641,610.458796053,1836.54572497,3756.32587751,16.0647051593,626.266063963,1945.76833152,5.45323737532,2002
"98","SU06",48.559,-86.377,12.25,39,157.75,3,0.61750732233,0.598363395506,17.2517143621,29.1541330359,41.1271016651,5.30357730632,22.6123829374,88.0631317034,581.306760658,0.595062708879,23.2092609165,106.0734521,0.61750732233,5.03233376038,15.65938121,453.607564874,758.549419016,1046.59896401,140.904906492,593.055221895,1646.05621225,3554.30479636,15.6067163657,608.524429516,1784.44918956,5.03233376038,2003
"99","SU06",48.559,-86.377,6.25,29.5,157.75,3,1.05525732233,1.04016109092,29.8847607549,50.7017838388,71.8219047335,9.35702724319,14.5305966883,111.929085669,660.289336755,1.03789976345,40.1708773656,182.624609153,1.05525732233,5.93444695009,12.697247818,354.6758954,547.352495569,718.376056508,113.846992321,177.29811711,987.009234499,3124.42474382,12.6641512222,455.42143053,1329.42235392,5.93444695009,2004
"100","SU06",48.559,-86.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"101","SU06",48.559,-86.377,19.25,63,157.75,3,2.16782650632,2.09956920399,60.5045540838,102.283295878,144.2220009,18.8136616533,137.897556503,512.89583844,1379.28961337,2.08935691671,81.3824196276,368.066449116,2.16782650632,4.37571512007,17.1115511423,496.095378254,838.269762018,1180.30276459,153.915899315,1129.08208508,2562.83653292,4066.69755148,17.1073043195,667.177399491,2239.88604642,4.37571512007,2006
"102","SU06",48.559,-86.377,7.75,47.5,157.75,3,1.01425088344,1.00954915499,29.1222360993,49.3311458485,69.5636778502,9.01833739373,20.0636482933,180.936145137,742.67904752,1.00318241466,39.2176922044,175.865797117,1.01425088344,4.9242216303,15.042024458,423.658322872,624.223188407,781.097423797,135.368420266,299.896216666,1433.51720689,3271.10144264,14.9948108333,530.044187488,1408.6572345,4.9242216303,2007
"103","SU06",48.559,-86.377,10.75,30,157.75,3,1.66447738005,1.68518953774,48.4557623607,81.7581922575,115.074176308,15.0210573273,53.4500447513,181.713533664,1040.1495916,1.67031389848,65.1037061788,289.927040918,1.66447738005,5.45129789568,14.4526503948,419.080388073,687.396239944,866.419564635,130.061096502,462.423208527,1106.6490286,3315.7489544,14.4507252665,562.512363235,1440.20166291,5.45129789568,2008
"104","SU06",48.559,-86.377,26.75,77.5,157.75,3,0.960770135906,1.23991696034,32.3327827044,51.5520675032,70.5211542665,9.30061669948,96.1383249619,289.011581741,732.539904956,1.00144088502,42.0647663324,170.182102936,0.960770135906,4.7834389678,14.6140871351,423.764809249,715.238391161,1003.59221362,131.494034801,1379.62870383,2965.19368842,4307.14724033,14.3711323316,569.839501085,2215.09904552,4.7834389678,2009
"105","SU06",48.559,-86.377,8.75,35,157.75,3,2.67820602135,2.71413376515,78.2310326209,132.06501608,185.839259369,24.3680361346,64.7665085397,346.874072046,1666.95899059,2.69860452249,105.151584754,467.373373168,2.67820602135,5.26935506787,17.6013665081,502.654938975,710.267951233,876.282420849,158.233145722,421.141710697,1263.30775437,3325.18416978,17.5475712791,619.92831208,1487.78058584,5.26935506787,2010
"106","SU06",48.559,-86.377,11.25,54,157.75,3,1.22376998279,1.22827972704,35.5550937829,60.0373650606,84.4802118057,11.0471878531,41.6781862529,250.628329886,945.268275178,1.22582900744,47.801104922,212.684260745,1.22376998279,4.58971013879,17.810470751,515.922201432,830.182549293,1018.23267059,160.26582483,604.668755294,1787.43986919,3481.31986387,17.7843751557,691.671561289,1641.51586597,4.58971013879,2011
"107","SU06",48.559,-86.377,11.75,32,157.75,3,2.69737119457,2.77073329126,79.6363456704,133.673369643,187.690103226,24.8257754251,98.5819681403,317.120507879,1683.35891292,2.7383880039,106.675631026,470.928409766,2.69737119457,5.19688152197,11.1274510025,309.441007604,511.646897502,687.030349356,99.7467371235,379.401574572,967.13534148,3124.64852396,10.538932627,409.194251499,1250.01099794,5.19688152197,2012
"108","SU06",48.559,-86.377,10.75,52,157.75,3,1.14042951016,1.13842871687,32.991480854,55.7418196302,78.4667788793,10.2439210659,36.4032856439,224.223562503,954.69163935,1.13760267637,44.3698209822,198.00265562,1.14042951016,4.51180085796,14.182236411,410.454835361,662.492796368,848.792075204,127.534928634,452.552844847,1594.2046087,3277.33244985,14.1422764015,545.622307723,1487.40941174,4.51180085796,2013
"109","SU07",48.074,-86.591,NA,NA,188.75,3,3.06617762232,1.14249981985,32.6699625372,55.3785620792,78.5511031285,10.1567859352,NA,NA,1318.53992826,1.14249981985,47.4186842942,134.350732797,3.06617762232,3.6625297335,5.13113295049,148.757897554,250.70281171,352.172697196,46.1843641466,NA,NA,3113.4805024,5.13113295049,215.076886082,589.007699112,3.6625297335,1996
"110","SU07",48.074,-86.591,6.75,25.5,188.75,3,1.95220149482,1.94696674256,56.4495495253,95.243410045,133.925007922,17.5102118187,31.1382019236,176.769641826,1585.18175961,1.94613762023,81.6747378754,225.585865656,1.95220149482,4.4284683782,10.1853608342,279.465335039,435.648557934,556.806811059,90.6441052829,159.777217586,665.040567197,3172.01890052,9.9860760991,386.054671491,773.020133947,4.4284683782,1997
"111","SU07",48.074,-86.591,14.25,31,188.75,3,3.23720055233,3.25533342436,94.3526193241,159.173941315,223.846905026,29.2904011664,149.471637452,366.232536034,2411.72646862,3.24938342286,136.526292885,375.942421818,3.23720055233,4.76224872678,17.5325674691,507.947951171,854.349179978,1114.81148314,157.771146828,803.280824956,1400.03631663,3925.99490892,17.4626266295,734.307746861,1414.1599628,4.76224872678,1998
"112","SU07",48.074,-86.591,15.75,35,188.75,3,2.78631310121,2.78830364327,80.8451230688,136.579404349,192.313847616,25.0928444404,144.94062723,359.507689304,2081.48619978,2.78731975443,117.071143671,323.28550511,2.78631310121,4.821381103,13.755636341,394.707517901,654.140009735,903.605062688,123.67609565,692.633950581,1378.24158223,3762.38694857,13.319883665,564.06256965,1310.64616895,4.821381103,1999
"113","SU07",48.074,-86.591,13.25,27,188.75,3,2.59788725423,2.59466435687,73.2188563051,125.096222795,177.049084214,21.4863637883,106.92890325,249.773005348,1937.43065188,2.54592626786,106.92890325,299.177667111,2.59788725423,4.92694871876,13.1813418622,381.24575568,637.517119469,834.805678129,118.583653912,550.029072544,1022.62048583,3608.83910822,13.0959302987,550.029072544,1113.94025038,4.92694871876,2000
"114","SU07",48.074,-86.591,11.25,47,188.75,3,1.44920386906,1.48892055777,42.8256352753,72.5341719194,101.887314219,13.2024490783,50.25999341,260.205054218,1224.98184806,1.47823510029,62.1917458357,171.018066819,1.44920386906,4.40647966653,10.6577293898,305.915661588,491.8131863,652.5739147,95.8502640073,356.861082654,1290.744691,3490.64075905,10.4959141957,431.864176802,974.165133679,4.40647966653,2001
"115","SU07",48.074,-86.591,25.25,42.5,188.75,3,2.32215091529,2.32598532968,67.1054227029,113.04575651,158.691600151,20.7741337161,206.747700476,366.305973515,1737.72387579,2.29719667195,97.0046426777,266.634632387,2.32215091529,4.26473978862,11.5161827832,327.641954283,538.001562275,733.766806154,103.737634475,933.100543162,1337.21624118,3571.73322725,10.3677838129,466.235219328,1123.96927913,4.26473978862,2002
"116","SU07",48.074,-86.591,NA,26,188.75,3,0.900359152913,0.82217828554,25.2591359797,43.0657755704,60.9247296535,7.66304056075,NA,82.5182641428,1310.75026681,0.82217828554,36.8199641428,103.232081354,0.900359152913,4.42889870829,13.8692222924,359.374505481,536.817485888,676.896158402,119.222385907,NA,796.54116966,3309.63619195,13.8692222924,480.191340211,895.936691008,4.42889870829,2003
"117","SU07",48.074,-86.591,6.75,21.5,188.75,3,1.70285915291,1.68969073142,48.938942148,82.663142135,116.706084045,15.1923046611,26.9835439879,126.923720657,1573.12626616,1.68647149924,70.8225692796,196.837703737,1.70285915291,4.91659336289,12.8362976082,343.360429021,539.273038264,674.257875848,115.20735693,201.725905469,705.273810138,3321.93005402,12.6078690918,474.876083708,890.48898914,4.91659336289,2004
"118","SU07",48.074,-86.591,17.25,27,188.75,3,1.97501747705,1.9711007781,56.6698073475,95.8609818709,135.277127896,17.6194738858,113.597672265,190.514385245,1709.31756891,1.95858055629,82.1004791481,228.0315304,1.97501747705,5.1068017245,13.4686243232,388.049791069,652.393349175,909.591451419,121.117796597,770.997267444,1108.92272376,3761.40286112,13.2930563352,559.970273552,1202.87265017,5.1068017245,2005
"119","SU07",48.074,-86.591,12.75,42.5,188.75,3,2.24393440602,2.22826475237,64.5966169981,109.203036715,153.822463306,20.0423696073,89.1070110997,355.377319524,1742.3776111,2.22767527749,93.5690069987,258.935390911,2.24393440602,4.78237367745,13.9886083298,362.288804035,604.293018699,825.920361764,120.043753029,497.733276018,1493.73394736,3757.51249475,12.4433319004,522.079146048,1241.67109143,4.78237367745,2006
"120","SU07",48.074,-86.591,7.75,22,188.75,3,1.46510422962,1.45843271346,41.4517055715,70.7325202422,100.038013482,12.4494147346,28.3105718227,111.758995218,1338.44009124,1.41552859113,60.4789587376,168.990989414,1.46510422962,5.52940091418,12.398306717,350.706301451,568.951986827,727.698957321,111.559637041,246.801022108,774.09164297,3505.42020808,12.3400511054,496.771102051,970.996037847,5.52940091418,2007
"121","SU07",48.074,-86.591,8.25,18,188.75,3,2.17250914167,2.22055674816,63.9087943501,107.555861936,151.034337335,19.9420381772,48.5832183004,133.701786454,1726.00555095,2.20832810456,92.2961150343,252.284407628,2.17250914167,5.31152656542,14.0637035183,393.640207093,540.815245059,650.278277537,125.834059399,306.005583315,608.585318331,3416.21961918,13.9093446961,495.220170237,872.652623294,5.31152656542,2008
"122","SU07",48.074,-86.591,13.75,38.5,188.75,3,1.09871889787,1.10334297834,31.8367532858,53.7364411281,75.6618010078,9.92278863293,48.2600752568,156.910284962,1345.61019421,1.0968198922,46.0690319851,127.278592306,1.09871889787,4.75652545866,10.6335182651,308.218439635,519.36984187,705.294765099,95.6953706628,466.930233155,1134.23432571,3537.65734187,10.6120507535,445.860760087,998.467632726,4.75652545866,2009
"123","SU07",48.074,-86.591,18.75,26.5,188.75,3,2.77046258088,2.83900687291,81.8215385232,137.807925698,193.320280813,25.5356702787,179.458698334,265.458429513,2094.97224035,2.80404216146,118.230558077,323.576279585,2.77046258088,5.52467064008,16.796020034,486.686077877,821.019227943,1151.55665338,151.157938105,1070.49360885,1346.10566189,3982.43228775,16.7264626383,704.270865906,1455.73936909,5.52467064008,2010
"124","SU07",48.074,-86.591,9.25,21.5,188.75,3,1.78812113928,1.80923116823,52.0848457897,87.8794662757,123.702892508,16.2197496783,46.7128794453,134.435522508,1548.958125,1.79664920944,75.347712442,207.902097001,1.78812113928,5.31644978032,14.3916930491,404.107829181,596.826703684,721.777631849,128.661304579,365.157725963,754.463370018,3414.843651,14.0445279217,543.046004533,951.903590638,5.31644978032,2011
"125","SU07",48.074,-86.591,18.75,35,188.75,3,2.95537118526,2.96445923061,85.8670804484,145.002918654,204.130925282,26.6763315955,189.3487545,381.46064958,2199.49021489,2.95857428906,124.306372057,343.040844416,2.95537118526,5.27464755764,14.7058660977,425.969164608,718.107536818,1008.74204676,132.346710144,936.724973318,1533.81785504,4034.58106505,14.6363277081,616.120333984,1463.59068562,5.27464755764,2012
"126","SU07",48.074,-86.591,12.75,54,188.75,3,1.52220710066,1.50828282422,43.5831813388,73.7365569017,103.894352945,13.5042219971,60.172006454,310.19767381,1665.04922825,1.50430016135,63.1875516061,174.958648191,1.52220710066,4.35970382286,11.4840519741,332.118831842,558.527293525,753.739810315,103.354919377,457.456636746,1482.34972291,3568.71177398,11.4364159187,480.113131344,1052.59797429,4.35970382286,2013
"127","SU08",47.606,-86.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996
"128","SU08",47.606,-86.818,9.75,24,282.25,3,1.65655064117,1.6487653326,47.7992936115,80.7725495177,113.809256414,14.830686714,46.1512461874,140.324606687,2645.93317948,1.64825879241,89.0366634984,216.528393643,1.65655064117,4.8018486375,10.6440679387,299.292929775,461.565473465,586.526688482,95.5559012493,289.605668082,669.077880316,4595.00685697,10.3430595744,495.598331987,869.216187095,4.8018486375,1997
"129","SU08",47.606,-86.818,18.75,32,282.25,3,3.4181819432,3.43020103923,99.3549449472,167.775620071,236.173576783,30.860415222,219.077350281,400.322244282,3830.75972041,3.42308359814,184.881419392,448.167087178,3.4181819432,5.19099856512,18.8497094837,545.721074253,918.461576152,1283.5731018,169.646506133,1196.19174368,1680.809048,5589.15967785,18.6904959949,1011.32614152,1750.16522507,5.19099856512,1998
"130","SU08",47.606,-86.818,17.25,50,282.25,3,2.79494151489,2.79311842888,80.7930213134,136.618529253,192.413847218,25.0467701581,161.723952549,527.632182772,3204.53480808,2.78834400947,150.563686137,365.55118359,2.79494151489,4.38964244522,14.1880154955,411.167960723,692.3717654,953.593034299,127.6486906,816.523653391,1652.50586875,5154.60217826,14.077994024,761.678094654,1371.16677862,4.38964244522,1999
"131","SU08",47.606,-86.818,20.25,31,282.25,3,2.7712690823,2.76172249173,79.7686313889,134.998665629,190.228978814,24.5612406985,192.989524934,311.991798911,3171.03202635,2.75699321334,148.806806759,361.886078761,2.7712690823,5.30009793916,14.8288949326,423.531849299,712.000022636,999.642406472,133.317663784,1013.89221964,1420.36726382,5276.17598352,14.4841745663,784.016659769,1509.39306329,5.30009793916,2000
"132","SU08",47.606,-86.818,11.25,22,282.25,3,1.84319085687,1.85117660161,53.4865418173,90.2856228351,127.073094861,16.6327419163,62.6886264029,141.818521684,2853.62863999,1.8437831295,99.4847721151,241.940287223,1.84319085687,5.30655457725,13.8242460347,386.721108421,612.049321497,752.713017963,123.779649675,450.094647841,796.605766517,4767.43250255,13.2380778777,653.915356187,1046.44508512,5.30655457725,2001
"133","SU08",47.606,-86.818,34.75,47.5,282.25,3,2.57856189879,2.59618463176,75.0256599558,126.667480254,178.43026731,23.3532288582,330.907969021,462.464979886,2948.17344655,2.58521850798,139.604419741,338.640672905,2.57856189879,4.36254773991,10.9511983011,310.797198412,508.611965043,701.40012777,98.9571756361,1236.85278386,1546.05289905,5079.66359072,9.66291237393,557.093849114,1261.56951128,4.36254773991,2002
"134","SU08",47.606,-86.818,11.75,21.5,282.25,3,0.738729917479,0.735493087008,20.9377919602,35.5638242194,50.2989421257,6.48553603738,26.0698668879,54.7412405553,2217.14610296,0.724162969107,39.2229145461,97.4799006282,0.738729917479,5.14459882082,10.9389747771,315.663547672,526.113569088,704.094679734,98.2800184659,391.147235578,736.831609022,4697.60461056,10.8652009883,576.476661018,990.803308505,5.14459882082,2003
"135","SU08",47.606,-86.818,7.25,34,282.25,3,1.78258844223,1.74613437993,50.5950524587,85.6846198223,120.87716355,15.6705646985,31.3770079505,220.361386091,2852.377225,1.74316710836,94.4805440102,231.066810225,1.78258844223,4.6476635516,10.0191119092,288.066555084,471.450580231,634.521715667,89.7903809936,179.559782849,961.409757977,4767.82644264,9.9755434916,514.430680322,988.895278603,4.6476635516,2004
"136","SU08",47.606,-86.818,15.75,31.5,282.25,3,2.11995577429,2.12071203101,61.2578709728,103.651579172,146.047599841,19.0334738187,110.001747651,243.603413209,3065.12862256,2.11541822405,114.237061638,277.525031749,2.11995577429,5.39740184931,14.4932455847,411.811251605,692.422576312,966.099224783,129.5220046,734.374542919,1328.462016,5264.27215891,14.1225873638,762.286735991,1412.56596192,5.39740184931,2005
